gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4100391317	3d88255b-67ae-4f82-899b-06186eab2995	507eda29-406b-43c6-acf6-a71deb7f5123	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Saccopteryx	Saccopteryx leptura		SPECIES	Saccopteryx leptura (Schreber, 1774)	Saccopteryx leptura	(Schreber, 1774)	CO	Universidad Nacional Sede Amazonas, sendero ecológico, km 2 via Tarapacá	Amazonas	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	-4.19375	-69.940556			80.0	0.0			2019-04-09	9	4	2019	5218730	5218730	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	ICN-MNH	26035	DAGG 015	García-Guevara, Diego Armando	2019-01-01T00:00:00	CC_BY_NC_4_0	Universidad Nacional de Colombia	García-Guevara, Diego Armando			2024-01-24T17:37:01.982Z		INSTITUTION_MATCH_FUZZY
4100391316	3d88255b-67ae-4f82-899b-06186eab2995	0356e4a2-85f3-4062-8abe-9bf1611a76a5	Animalia	Chordata	Mammalia	Chiroptera	Noctilionidae	Noctilio	Noctilio albiventris		SPECIES	Noctilio albiventris Desmarest, 1818	Noctilio albiventris	Desmarest, 1819	CO	Batallón de Infantería de Selva No. 50 General Luis Acevedo Torres	Amazonas	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	-4.205261	-69.944278			80.0	0.0			2019-05-06	6	5	2019	2433344	2433344	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	ICN-MNH	26047	DAGG 033	García-Guevara, Diego Armando	2019-01-01T00:00:00	CC_BY_NC_4_0	Universidad Nacional de Colombia	García-Guevara, Diego Armando			2024-01-24T17:37:03.587Z		INSTITUTION_MATCH_FUZZY
4100391311	3d88255b-67ae-4f82-899b-06186eab2995	cc4cb203-3dd7-4a9e-8fdc-26cc043ecd34	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga	Glossophaga soricina		SPECIES	Glossophaga soricina (Pallas, 1766)	Glossophaga soricina	(Pallas, 1766)	CO	Centro Cultural del Banco de la República	Amazonas	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	-4.214278	-69.943389			80.0	0.0			2019-04-16	16	4	2019	2433194	2433194	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	ICN-MNH	26038	DAGG 020	García-Guevara, Diego Armando	2019-01-01T00:00:00	CC_BY_NC_4_0	Universidad Nacional de Colombia	García-Guevara, Diego Armando			2024-01-24T17:37:02.267Z		INSTITUTION_MATCH_FUZZY
4100391310	3d88255b-67ae-4f82-899b-06186eab2995	b03bd6ff-9398-484e-b23b-7b26a973b512	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis simus		SPECIES	Myotis simus Thomas, 1901	Myotis simus	Thomas, 1901	CO	Batallón de Infantería de Selva No. 50 General Luis Acevedo Torres	Amazonas	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	-4.205261	-69.944278			80.0	0.0			2019-05-06	6	5	2019	2432434	2432434	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	ICN-MNH	26057	DAGG 031	García-Guevara, Diego Armando	2019-01-01T00:00:00	CC_BY_NC_4_0	Universidad Nacional de Colombia	García-Guevara, Diego Armando			2024-01-24T17:37:02.896Z		INSTITUTION_MATCH_FUZZY
4100391305	3d88255b-67ae-4f82-899b-06186eab2995	2e1d498d-c62a-4904-be9b-b5a3136acc14	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga	Glossophaga soricina		SPECIES	Glossophaga soricina (Pallas, 1766)	Glossophaga soricina	(Pallas, 1766)	CO	Centro Cultural del Banco de la República	Amazonas	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	-4.214278	-69.943389			80.0	0.0			2019-05-30	30	5	2019	2433194	2433194	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	ICN-MNH	26044	DAGG 036	García-Guevara, Diego Armando	2019-01-01T00:00:00	CC_BY_NC_4_0	Universidad Nacional de Colombia	García-Guevara, Diego Armando			2024-01-24T17:37:00.825Z		INSTITUTION_MATCH_FUZZY
4100391302	3d88255b-67ae-4f82-899b-06186eab2995	646e9d82-dcde-4b6c-a5bb-cd6428916548	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Molossus	Molossus molossus		SPECIES	Molossus molossus (Pallas, 1766)	Molossus molossus	(Pallas, 1766)	CO	Colegio Rafael García Herreros, km. 18-19 via Tarapacá	Amazonas	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	-4.075439	-70.000164			80.0	0.0			2019-04-21	21	4	2019	5218725	5218725	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	ICN-MNH	26050	DAGG 022	García-Guevara, Diego Armando	2019-01-01T00:00:00	CC_BY_NC_4_0	Universidad Nacional de Colombia	García-Guevara, Diego Armando			2024-01-24T17:37:03.768Z		INSTITUTION_MATCH_FUZZY
4100391301	3d88255b-67ae-4f82-899b-06186eab2995	063c6f06-02b2-47a6-a69a-4fc2fe70b4a3	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga	Glossophaga soricina		SPECIES	Glossophaga soricina (Pallas, 1766)	Glossophaga soricina	(Pallas, 1766)	CO	Centro Cultural del Banco de la República	Amazonas	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	-4.214278	-69.943389			80.0	0.0			2019-04-16	16	4	2019	2433194	2433194	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	ICN-MNH	26039	DAGG 021	García-Guevara, Diego Armando	2019-01-01T00:00:00	CC_BY_NC_4_0	Universidad Nacional de Colombia	García-Guevara, Diego Armando			2024-01-24T17:37:03.769Z		INSTITUTION_MATCH_FUZZY
4077724471	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1460	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus obscurus		SPECIES	Artibeus obscurus (Schinz, 1821)	Artibeus obscurus	(Schinz, 1821)	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	2433259	2433259	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1460	D3M 1460	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.164Z		COORDINATE_ROUNDED
4077724470	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1464	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis			GENUS	Myotis Kaup, 1829	Myotis	Kaup, 1829	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	2432384		HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1464	D3M 1464	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.158Z		COORDINATE_ROUNDED
4077724469	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1463	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus gnomus		SPECIES	Artibeus gnomus Handley, 1987	Artibeus gnomus	Handley, 1987	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	4265331	4265331	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1463	D3M 1463	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.154Z		COORDINATE_ROUNDED
4077724468	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1462	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia castanea		SPECIES	Carollia castanea H.Allen, 1890	Carollia castanea	H.Allen, 1890	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	2433178	2433178	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1462	D3M 1462	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.149Z		COORDINATE_ROUNDED
4077724467	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1461	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Sturnira	Sturnira tildae		SPECIES	Sturnira tildae de la Torre, 1959	Sturnira tildae	de la Torre, 1959	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	2433334	2433334	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1461	D3M 1461	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.147Z		COORDINATE_ROUNDED
4077724466	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1501	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis			GENUS	Myotis Kaup, 1829	Myotis	Kaup, 1829	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, 200 metros despúes del cementerio	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.737096	-73.1022			141.0	0.0			2022-04-16	16	4	2022	2432384		HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1501	D3M 1501	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.144Z		
4077724465	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1468	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia castanea		SPECIES	Carollia castanea H.Allen, 1890	Carollia castanea	H.Allen, 1890	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	2433178	2433178	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1468	D3M 1468	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.137Z		COORDINATE_ROUNDED
4077724464	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1500	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Eptesicus	Eptesicus chiriquinus		SPECIES	Eptesicus chiriquinus Thomas, 1920	Eptesicus chiriquinus	(d'Orbigny, 1847)	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, 200 metros despúes del cementerio	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.737096	-73.1022			141.0	0.0			2022-04-16	16	4	2022	4265994	4265994	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1500	D3M 1500	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.134Z		
4077724463	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1467	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Anoura	Anoura caudifer		SPECIES	Anoura caudifer (E.Geoffroy, 1818)	Anoura caudifer	(E.Geoffroy, 1818)	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	5963040	5963040	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1467	D3M 1467	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.109Z		COORDINATE_ROUNDED
4077724462	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1466	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis			GENUS	Myotis Kaup, 1829	Myotis	Kaup, 1829	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	2432384		HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1466	D3M 1466	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.101Z		COORDINATE_ROUNDED
4077724461	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1465	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Peropteryx	Peropteryx leucoptera		SPECIES	Peropteryx leucoptera Peters, 1867	Peropteryx leucoptera	Peters, 1867	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	2433141	2433141	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1465	D3M 1465	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.096Z		COORDINATE_ROUNDED
4077724459	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1504	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis			GENUS	Myotis Kaup, 1829	Myotis	Kaup, 1829	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, 200 metros despúes del cementerio	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.737096	-73.1022			141.0	0.0			2022-04-16	16	4	2022	2432384		HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1504	D3M 1504	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.080Z		
4077724458	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1503	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus anderseni		SPECIES	Artibeus anderseni Osgood, 1916	Artibeus anderseni	Osgood, 1916	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, 200 metros despúes del cementerio	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.737096	-73.1022			141.0	0.0			2022-04-16	16	4	2022	2433273	2433273	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1503	D3M 1503	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.077Z		
4077724457	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1502	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis riparius		SPECIES	Myotis riparius Handley, 1960	Myotis riparius	Handley, 1960	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, 200 metros despúes del cementerio	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.737096	-73.1022			141.0	0.0			2022-04-16	16	4	2022	2432385	2432385	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1502	D3M 1502	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.068Z		
4077724456	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1469	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia brevicaudum		SPECIES	Carollia brevicaudum (Schinz, 1821)	Carollia brevicauda	(Schinz, 1821)	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	2433177	2433177	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1469	D3M 1469	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.064Z		COORDINATE_ROUNDED;TAXON_MATCH_FUZZY
4077724455	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1494B	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Cormura	Cormura brevirostris		SPECIES	Cormura brevirostris (Wagner, 1843)	Cormura brevirostris	(Wagner, 1843)	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, 200 metros despúes del cementerio	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.737096	-73.1022			141.0	0.0			2022-04-15	15	4	2022	2433102	2433102	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1494B	D3M 1494B	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.061Z		
4077724454	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1453	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus gnomus		SPECIES	Artibeus gnomus Handley, 1987	Artibeus gnomus	Handley, 1987	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	4265331	4265331	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1453	D3M 1453	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.056Z		COORDINATE_ROUNDED
4077724453	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1452	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Hsunycteris	Hsunycteris thomasi		SPECIES	Hsunycteris thomasi (J.A.Allen, 1904)	Hsunycteris thomasi	(J.A.Allen, 1904)	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	7394262	7394262	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1452	D3M 1452	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.048Z		COORDINATE_ROUNDED
4077724452	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1451	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Vampyressa	Vampyressa thyone		SPECIES	Vampyressa thyone Thomas, 1909	Vampyressa thyone	Thomas, 1909	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	4265374	4265374	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1451	D3M 1451	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.045Z		COORDINATE_ROUNDED
4077724451	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1450	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata	(Linnaeus, 1758)	CO	Comunidad de El Encanto, Bocas del caño Arador sobre el río Cará-Paraná	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.742812	-73.211267			137.0	0.0			2022-04-12	12	4	2022	2433176	2433176	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1450	D3M 1450	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.042Z		
4077724450	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1457	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus	Platyrrhinus incarum		SPECIES	Platyrrhinus incarum (Thomas, 1912)	Platyrrhinus incarum	(Thomas, 1912)	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	7355454	7355454	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1457	D3M 1457	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.034Z		COORDINATE_ROUNDED
4077724449	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1456	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus	Platyrrhinus incarum		SPECIES	Platyrrhinus incarum (Thomas, 1912)	Platyrrhinus incarum	(Thomas, 1912)	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	7355454	7355454	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1456	D3M 1456	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.025Z		COORDINATE_ROUNDED
4077724448	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1455	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Lophostoma	Lophostoma brasiliense		SPECIES	Lophostoma brasiliense Peters, 1867	Lophostoma brasiliense	(Peters, 1866)	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	5706814	5706814	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1455	D3M 1455	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.020Z		COORDINATE_ROUNDED
4077724447	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1454	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Lophostoma	Lophostoma silvicola		SPECIES	Lophostoma silvicola d'Orbigny, 1836	Lophostoma silvicolum	d'Orbigny, 1836	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	5706810	5706810	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1454	D3M 1454	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.009Z		COORDINATE_ROUNDED;TAXON_MATCH_FUZZY
4077724446	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1459	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus concolor		SPECIES	Artibeus concolor Peters, 1865	Artibeus concolor	Peters, 1865	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	2433274	2433274	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1459	D3M 1459	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:07.002Z		COORDINATE_ROUNDED
4077724445	81e11dce-21bc-47ab-b9e9-5c4be2253ec9	SINCHI:Binacional_Mamiferos:D3M:1458	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis riparius		SPECIES	Myotis riparius Handley, 1960	Myotis riparius	Handley, 1960	CO	Comunidad de El Encanto, Trocha El Encanto-San Rafael, quebrada Huansoco	Amazonas	PRESENT	1	9d77fdeb-100f-4b29-98ad-4effdd824457	-1.726933	-73.210548			97.0	0.0			2022-04-13	13	4	2022	2432385	2432385	HUMAN_OBSERVATION	Instituto Amazónico de Investigaciones Científicas - SINCHI	ICN-MHN	D3M 1458	D3M 1458	Darwin M. Morales-Martínez		CC_BY_NC_4_0		Darwin M. Morales Martínez			2024-01-26T12:24:06.998Z		COORDINATE_ROUNDED
